retiring_code,span_index,flow,last_period,total_value_cad,retiring_description,rank,candidate,candidate_description,similarity_score,vetoed_by,record_overruled_gate,review_flag,same_content_words
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",12,3004900032,"Antidepressants & tranquilizers, for human use, in dosage",0.5979,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",13,3004900042,"Laxatives, for human use, in dosage",0.5974,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",14,3004900033,"Antihypertensive agents, for human use, in dosage",0.5934,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",15,3004900069,"Anti-infective agents, for human use, in dosage, nes",0.5806,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",16,3004900061,"Anti-infective agents, cont sulfonamides, for human use, in dosage",0.5794,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",17,3004900078,"Medicaments cont hyaluronic acid or its sodium salt, for human use, in dosage",0.5714,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",18,3004900074,"Medicaments, prim affecting eyes,ears & respiratory system,human use, in dos,nes",0.5667,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",19,3004900049,"Gastro-intestinal agents, for human use, in dosage, nes",0.5625,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",20,3004900036,"Local anaesthetics, for human use, in dosage",0.5581,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",21,3004900035,"Medicaments, for human use, acting on the nervous system, in dosage, nes",0.5536,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",22,3004900041,"Histamine H2 receptor antagonist, for human use, in dosage",0.5400,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",23,3004900050,"Medicaments, for human use, acting on the cardio-vascular system, in dosage",0.5345,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",24,3004900039,"Medicaments, for human use, acting on the central nervous system, in dosage, nes",0.5167,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",25,3004900076,"Medicaments affecting electrolytic, caloric/water balance, for human use, in dos",0.5124,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",26,3004900073,"Cough or cold preparations, for human use, in dosage",0.5106,use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",27,3004900011,"Mixtures of amino acids, nes, in dosage",0.4938,,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",28,3004900020,"Medicaments cont more than 23% of abs ethyl alc by vol, nes, in dosage",0.4505,,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",29,3004900025,"Antihistaminic agents, for human use, in doses/packings frs, o/t No 30.02/05/06",0.4500,continuity;use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",30,3004900021,"Medi cont cannabis/cannabinoids, therap/prophltc uses, doses/pack f retail sale",0.4463,continuity,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",31,3004900019,"Mx of amino acids & protein hydrolysates, etc, in dosage, nes",0.4400,,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",32,3004900024,"Antihypertensive agents, for human use, in doses/packings frs,o/t No 30.02/05/06",0.4262,continuity;use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",33,3004900023,"Antidepressants & tranquilizers,f human use,in doses/pack frs,o/t No 30.02/05/06",0.4098,continuity;use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",34,3004900029,"Medi,acting on central nervous system,human use,doses/frs,o/t No 30.02/05/06,nes",0.4032,continuity;use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",35,3004900022,"Analgesics, for human use, in doses/packings for retail sale, o/t No 30.02/05/06",0.3967,continuity;use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",36,3004900012,"Dextrose (glucose) solutions, in dosage",0.3750,,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",37,3004900027,"Local anaesthetics, for human use,in doses/pack f retail sale,o/t No 30.02/05/06",0.3740,continuity;use,,,no
3004909999,1,imports,199712,393958224.00,"Medicaments nes, for veterinary use, in dosage",38,3004900026,"Agents,acting on central nervous system,hum use,doses/frs,o/t No 30.02/05/06,nes",0.3387,continuity;use,,,no
3005101000,1,imports,199712,64532479.00,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",1,3005100010,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",1.0000,,,,yes
3005101000,1,imports,199712,64532479.00,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",2,3005100099,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",0.5714,,,,no
3005101000,1,imports,199712,64532479.00,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",3,3005100091,"Adhesive dressings, nes, packaged for retail sale",0.3802,,,,no
3005109100,1,imports,199712,85056257.00,"Adhesive dressings, nes, packaged for retail sale",1,3005100091,"Adhesive dressings, nes, packaged for retail sale",1.0000,,,,yes
3005109100,1,imports,199712,85056257.00,"Adhesive dressings, nes, packaged for retail sale",2,3005100099,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",0.4000,,,,no
3005109100,1,imports,199712,85056257.00,"Adhesive dressings, nes, packaged for retail sale",3,3005100010,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",0.3967,,,,no
3005109900,1,imports,199712,9717032.00,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",1,3005100099,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",1.0000,,,,yes
3005109900,1,imports,199712,9717032.00,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",2,3005100010,"Dressings & sim articles having an adhesive layer, coated/impreg w pharm subs",0.5714,,,,no
3005109900,1,imports,199712,9717032.00,"Wadding, gauze, bandages & sim articles, nes, with adhesive layer, pack ret sale",3,3005100091,"Adhesive dressings, nes, packaged for retail sale",0.4000,,,,no
3005900010,1,imports,201112,41610750.00,"Bandages & slabs of tex fab, coated w plaster;o art used for orthopaedic casts",1,3005900090,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",0.4133,,,,no
3005900050,1,imports,201112,47297369.00,"Dressings and sim articles, of woven fabric solely of cotton, nes",1,3005900090,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",0.3478,,,,no
3005900060,1,imports,201112,1670276.00,"Dressings and similar articles, of paper, nes",1,3005900090,"Wadding,gauze,bandages & sim art, packaged for retail sale & for medical use,nes",0.4237,,,,no
3005901000,1,imports,199712,10103909.00,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,1,3005900010,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,1.0000,,,,yes
3005901000,1,imports,199712,10103909.00,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,2,3005900090,"Dressings and similar articles packaged for medical use, nes",0.4030,,,,no
3005901000,1,imports,199712,10103909.00,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,3,3005900030,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",0.3816,,,,no
3005901000,1,imports,199712,10103909.00,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,4,3005900040,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",0.3733,,,,no
3005901000,1,imports,199712,10103909.00,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,5,3005900020,"Dressings & sim articles coated or impreg w pharm substances, nes",0.3504,,,,no
3005901000,1,imports,199712,10103909.00,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,6,3005900050,"Dressings and sim articles of woven fabric solely of cotton, nes",0.3188,,,,no
3005901000,1,imports,199712,10103909.00,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,7,3005900060,"Dressings and similar articles of paper, nes",0.3051,,,,no
3005902000,1,imports,199712,35108734.00,"Dressings & sim articles coated or impreg w pharm substances, nes",1,3005900020,"Dressings & sim articles coated or impreg w pharm substances, nes",1.0000,,,,yes
3005902000,1,imports,199712,35108734.00,"Dressings & sim articles coated or impreg w pharm substances, nes",2,3005900030,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",0.6619,,,,no
3005902000,1,imports,199712,35108734.00,"Dressings & sim articles coated or impreg w pharm substances, nes",3,3005900090,"Dressings and similar articles packaged for medical use, nes",0.6116,,,,no
3005902000,1,imports,199712,35108734.00,"Dressings & sim articles coated or impreg w pharm substances, nes",4,3005900060,"Dressings and similar articles of paper, nes",0.6095,,,,no
3005902000,1,imports,199712,35108734.00,"Dressings & sim articles coated or impreg w pharm substances, nes",5,3005900050,"Dressings and sim articles of woven fabric solely of cotton, nes",0.5120,,,,no
3005902000,1,imports,199712,35108734.00,"Dressings & sim articles coated or impreg w pharm substances, nes",6,3005900040,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",0.4818,,,,no
3005902000,1,imports,199712,35108734.00,"Dressings & sim articles coated or impreg w pharm substances, nes",7,3005900010,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,0.3504,,,,no
3005903000,1,imports,199712,102059460.00,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",1,3005900030,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",1.0000,,,,yes
3005903000,1,imports,199712,102059460.00,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",2,3005900020,"Dressings & sim articles coated or impreg w pharm substances, nes",0.6619,,,,no
3005903000,1,imports,199712,102059460.00,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",3,3005900060,"Dressings and similar articles of paper, nes",0.4667,,,,no
3005903000,1,imports,199712,102059460.00,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",4,3005900090,"Dressings and similar articles packaged for medical use, nes",0.4559,,,,no
3005903000,1,imports,199712,102059460.00,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",5,3005900050,"Dressings and sim articles of woven fabric solely of cotton, nes",0.4429,,,,no
3005903000,1,imports,199712,102059460.00,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",6,3005900010,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,0.3553,,,,no
3005903000,1,imports,199712,102059460.00,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",7,3005900040,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",0.3553,,,,no
3005909100,1,imports,199712,21207608.00,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",1,3005900040,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",1.0000,,,,yes
3005909100,1,imports,199712,21207608.00,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",2,3005900050,"Dressings and sim articles of woven fabric solely of cotton, nes",0.6667,fibre,,,no
3005909100,1,imports,199712,21207608.00,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",3,3005900020,"Dressings & sim articles coated or impreg w pharm substances, nes",0.4818,,,,no
3005909100,1,imports,199712,21207608.00,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",4,3005900090,"Dressings and similar articles packaged for medical use, nes",0.4627,,,,no
3005909100,1,imports,199712,21207608.00,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",5,3005900060,"Dressings and similar articles of paper, nes",0.4576,,,,no
3005909100,1,imports,199712,21207608.00,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",6,3005900030,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",0.3421,,,,no
3005909100,1,imports,199712,21207608.00,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",7,3005900010,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,0.2667,,,,no
3005909200,1,imports,199712,46712311.00,"Dressings and sim articles of woven fabric solely of cotton, nes",1,3005900050,"Dressings and sim articles of woven fabric solely of cotton, nes",1.0000,,,,yes
3005909200,1,imports,199712,46712311.00,"Dressings and sim articles of woven fabric solely of cotton, nes",2,3005900060,"Dressings and similar articles of paper, nes",0.6792,,,,no
3005909200,1,imports,199712,46712311.00,"Dressings and sim articles of woven fabric solely of cotton, nes",3,3005900040,"Dressings/sim art of woven fab o/t of cotton; of knit fab, n-wov or felts, nes",0.6667,fibre,,swapped term,no
3005909200,1,imports,199712,46712311.00,"Dressings and sim articles of woven fabric solely of cotton, nes",4,3005900090,"Dressings and similar articles packaged for medical use, nes",0.6557,,,,no
3005909200,1,imports,199712,46712311.00,"Dressings and sim articles of woven fabric solely of cotton, nes",5,3005900020,"Dressings & sim articles coated or impreg w pharm substances, nes",0.5760,,,,no
3005909200,1,imports,199712,46712311.00,"Dressings and sim articles of woven fabric solely of cotton, nes",6,3005900030,"Surgical dressings, not stitched or o/w mfd, not coated/impreg w pharm subs, nes",0.3857,,,,no
3005909200,1,imports,199712,46712311.00,"Dressings and sim articles of woven fabric solely of cotton, nes",7,3005900010,Bandages & slabs of tex fab coated w plaster;o art used for orthopaedic casts,0.3333,,,,no
3005909300,1,imports,199712,1808053.00,"Dressings and similar articles of paper, nes",1,3005900060,"Dressings and similar articles of paper, nes",1.0000,,,,yes
3005909300,1,imports,199712,1808053.00,"Dressings and similar articles of paper, nes",2,3005900090,"Dressings and similar articles packaged for medical use, nes",0.7647,,,,no
