uid,orig_commodity,family_id,step_number,hs_code,description,orig_first_period,orig_last_period,step_status,next_hs_code,step_first_period,step_last_period
IMR-3006300090-199801,"3006.30.00.90 - Diagnostic reagents designed to be administered to the patient, nes",IM-3006309100-198801,1,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, not elsewhere specified",1998-01,2001-12,active,,1998-01,2026-06
IMR-3006300090-200201,"3006.30.00.90 - Diagnostic reagents, designed to be administered to the patient, nes",IM-3006309100-198801,1,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, not elsewhere specified",2002-01,2026-06,active,,2002-01,2026-06
IMR-3006301000-198801,3006.30.10.00 - Opacifying preparations for X-ray examinations (Terminated 1997-12),IM-3006301000-198801,1,3006.30.10.00,Opacifying preparations for X-ray examinations,1988-01,1997-12,succeeded,3006.30.00.10,1988-01,1997-12
IMR-3006301000-198801,3006.30.10.00 - Opacifying preparations for X-ray examinations (Terminated 1997-12),IM-3006301000-198801,2,3006.30.00.10,"Opacifying, preparations for X-ray examinations",1988-01,1997-12,active,,1998-01,2026-06
IMR-3006309100-198801,3006.30.91.00 - Allergenics prepared for parenteral administration (Terminated 1997-12),IM-3006309100-198801,1,3006.30.91.00,Allergenics prepared for parenteral administration,1988-01,1997-12,succeeded,3006.30.00.20,1988-01,1997-12
IMR-3006309100-198801,3006.30.91.00 - Allergenics prepared for parenteral administration (Terminated 1997-12),IM-3006309100-198801,2,3006.30.00.20,"Allergenics, prepared for parenteral administration",1988-01,1997-12,succeeded,3006.30.00.90,1998-01,2011-12
IMR-3006309100-198801,3006.30.91.00 - Allergenics prepared for parenteral administration (Terminated 1997-12),IM-3006309100-198801,3,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, not elsewhere specified",1988-01,1997-12,active,,2002-01,2026-06
IMR-3006309900-198801,"3006.30.99.00 - Diagnostic reagents designed to be administered to the patient, nes (Terminated 1997-12)",IM-3006309100-198801,1,3006.30.99.00,"Diagnostic reagents designed to be administered to the patient, not elsewhere specified",1988-01,1997-12,succeeded,3006.30.00.90,1988-01,1997-12
IMR-3006309900-198801,"3006.30.99.00 - Diagnostic reagents designed to be administered to the patient, nes (Terminated 1997-12)",IM-3006309100-198801,2,3006.30.00.90,"Diagnostic reagents, designed to be administered to the patient, not elsewhere specified",1988-01,1997-12,active,,1998-01,2026-06
IMR-3006400010-199801,3006.40.00.10 - Dental cements and bone reconstruction cements,IM-3006401010-198801,1,3006.40.00.10,Dental cements and bone reconstruction cements,1998-01,2026-06,active,,1998-01,2026-06
IMR-3006400020-199801,3006.40.00.20 - Points for filling dental root canals (Terminated 2011-12),IM-3006401020-198801,1,3006.40.00.20,"Points, for filling dental root canals",1998-01,2001-12,succeeded,3006.40.00.90,1998-01,2011-12
IMR-3006400020-199801,3006.40.00.20 - Points for filling dental root canals (Terminated 2011-12),IM-3006401020-198801,2,3006.40.00.90,"Other dental fillings, not elsewhere specified",1998-01,2001-12,active,,2012-01,2026-06
IMR-3006400020-200201,"3006.40.00.20 - Points, for filling dental root canals (Terminated 2011-12)",IM-3006401020-198801,1,3006.40.00.20,"Points, for filling dental root canals",2002-01,2011-12,succeeded,3006.40.00.90,2002-01,2011-12
IMR-3006400020-200201,"3006.40.00.20 - Points, for filling dental root canals (Terminated 2011-12)",IM-3006401020-198801,2,3006.40.00.90,"Other dental fillings, not elsewhere specified",2002-01,2011-12,active,,2012-01,2026-06
IMR-3006400030-199801,"3006.40.00.30 - Dental fillings of composition metals, except those in powder or pellet form (Terminated 2011-12)",IM-3006401020-198801,1,3006.40.00.30,"Dental fillings of composition metals, except those in powder or pellet form",1998-01,2011-12,succeeded,3006.40.00.90,1998-01,2011-12
IMR-3006400030-199801,"3006.40.00.30 - Dental fillings of composition metals, except those in powder or pellet form (Terminated 2011-12)",IM-3006401020-198801,2,3006.40.00.90,"Other dental fillings, not elsewhere specified",1998-01,2011-12,active,,2012-01,2026-06
IMR-3006400090-199801,"3006.40.00.90 - Dental fillings, nes",IM-3006401020-198801,1,3006.40.00.90,"Other dental fillings, not elsewhere specified",1998-01,2011-12,active,,1998-01,2026-06
IMR-3006400090-201201,"3006.40.00.90 - Other dental fillings, nes",IM-3006401020-198801,1,3006.40.00.90,"Other dental fillings, not elsewhere specified",2012-01,2026-06,active,,2012-01,2026-06
IMR-3006401010-198801,3006.40.10.10 - Dental cements and bone reconstruction cements (Terminated 1997-12),IM-3006401010-198801,1,3006.40.10.10,Dental cements and bone reconstruction cements,1988-01,1997-12,succeeded,3006.40.00.10,1988-01,1997-12
IMR-3006401010-198801,3006.40.10.10 - Dental cements and bone reconstruction cements (Terminated 1997-12),IM-3006401010-198801,2,3006.40.00.10,Dental cements and bone reconstruction cements,1988-01,1997-12,active,,1998-01,2026-06
IMR-3006401020-198801,3006.40.10.20 - Points for filling dental root canals (Terminated 1997-12),IM-3006401020-198801,1,3006.40.10.20,Points for filling dental root canals,1988-01,1997-12,succeeded,3006.40.00.20,1988-01,1997-12
IMR-3006401020-198801,3006.40.10.20 - Points for filling dental root canals (Terminated 1997-12),IM-3006401020-198801,2,3006.40.00.20,"Points, for filling dental root canals",1988-01,1997-12,succeeded,3006.40.00.90,1998-01,2011-12
IMR-3006401020-198801,3006.40.10.20 - Points for filling dental root canals (Terminated 1997-12),IM-3006401020-198801,3,3006.40.00.90,"Other dental fillings, not elsewhere specified",1988-01,1997-12,active,,2012-01,2026-06
IMR-3006402000-198801,"3006.40.20.00 - Dental fillings of composition metals, except those in powder or pellet form (Terminated 1997-12)",IM-3006401020-198801,1,3006.40.20.00,"Dental fillings of composition metals, except those in powder or pellet form",1988-01,1997-12,succeeded,3006.40.00.30,1988-01,1997-12
IMR-3006402000-198801,"3006.40.20.00 - Dental fillings of composition metals, except those in powder or pellet form (Terminated 1997-12)",IM-3006401020-198801,2,3006.40.00.30,"Dental fillings of composition metals, except those in powder or pellet form",1988-01,1997-12,succeeded,3006.40.00.90,1998-01,2011-12
IMR-3006402000-198801,"3006.40.20.00 - Dental fillings of composition metals, except those in powder or pellet form (Terminated 1997-12)",IM-3006401020-198801,3,3006.40.00.90,"Other dental fillings, not elsewhere specified",1988-01,1997-12,active,,2012-01,2026-06
IMR-3006409000-198801,"3006.40.90.00 - Dental fillings, nes (Terminated 1997-12)",IM-3006401020-198801,1,3006.40.90.00,"Dental fillings, not elsewhere specified",1988-01,1997-12,succeeded,3006.40.00.90,1988-01,1997-12
IMR-3006409000-198801,"3006.40.90.00 - Dental fillings, nes (Terminated 1997-12)",IM-3006401020-198801,2,3006.40.00.90,"Other dental fillings, not elsewhere specified",1988-01,1997-12,active,,1998-01,2026-06
IMR-3006500000-198801,3006.50.00.00 - First-aid boxes and kits,IM-3006500000-198801,1,3006.50.00.00,First-aid boxes and kits,1988-01,2026-06,active,,1988-01,2026-06
IMR-3006600000-201701,"3006.60.00.00 - Chem contraceptive preparations,based on hormones/o prod of No 29.37/spermicides",IM-3006600011-198801,1,3006.60.00.00,"Chem contraceptive preparations,based on hormones/other prod of No 29.37/spermicides",2017-01,2026-06,active,,2017-01,2026-06
IMR-3006600010-201201,"3006.60.00.10 - Chem contraceptive prep,based on horm,o prod of 29.37/spermicides,in dosage,nes (Terminated 2016-12)",IM-3006600011-198801,1,3006.60.00.10,"Chem contraceptive preparation,based on hormone,other prod of 29.37/spermicides,in dosage,not elsewhere specified",2012-01,2016-12,succeeded,3006.60.00.00,2012-01,2016-12
IMR-3006600010-201201,"3006.60.00.10 - Chem contraceptive prep,based on horm,o prod of 29.37/spermicides,in dosage,nes (Terminated 2016-12)",IM-3006600011-198801,2,3006.60.00.00,"Chem contraceptive preparations,based on hormones/other prod of No 29.37/spermicides",2012-01,2016-12,active,,2017-01,2026-06
IMR-3006600011-198801,"3006.60.00.11 - Contraceptive prep, cont norethesterone acetate & ethinylestradiol, in dosage (Terminated 2011-12)",IM-3006600011-198801,1,3006.60.00.11,"Contraceptive preparation, containing norethesterone acetate & ethinylestradiol, in dosage",1988-01,2011-11,succeeded,3006.60.00.10,1988-01,2011-11
IMR-3006600011-198801,"3006.60.00.11 - Contraceptive prep, cont norethesterone acetate & ethinylestradiol, in dosage (Terminated 2011-12)",IM-3006600011-198801,2,3006.60.00.10,"Chem contraceptive preparation,based on hormone,other prod of 29.37/spermicides,in dosage,not elsewhere specified",1988-01,2011-11,succeeded,3006.60.00.00,2012-01,2016-12
IMR-3006600011-198801,"3006.60.00.11 - Contraceptive prep, cont norethesterone acetate & ethinylestradiol, in dosage (Terminated 2011-12)",IM-3006600011-198801,3,3006.60.00.00,"Chem contraceptive preparations,based on hormones/other prod of No 29.37/spermicides",1988-01,2011-11,active,,2017-01,2026-06
IMR-3006600019-198801,"3006.60.00.19 - Contraceptive prep based on hormones,o prod of 29.37/spermicides,in dosage,nes (Terminated 2011-12)",IM-3006600011-198801,1,3006.60.00.19,"Contraceptive preparation, based on hormones,other prod of 29.37/spermicides,in dosage,not elsewhere specified",1988-01,2001-12,succeeded,3006.60.00.10,1988-01,2011-12
IMR-3006600019-198801,"3006.60.00.19 - Contraceptive prep based on hormones,o prod of 29.37/spermicides,in dosage,nes (Terminated 2011-12)",IM-3006600011-198801,2,3006.60.00.10,"Chem contraceptive preparation,based on hormone,other prod of 29.37/spermicides,in dosage,not elsewhere specified",1988-01,2001-12,succeeded,3006.60.00.00,2012-01,2016-12
IMR-3006600019-198801,"3006.60.00.19 - Contraceptive prep based on hormones,o prod of 29.37/spermicides,in dosage,nes (Terminated 2011-12)",IM-3006600011-198801,3,3006.60.00.00,"Chem contraceptive preparations,based on hormones/other prod of No 29.37/spermicides",1988-01,2001-12,active,,2017-01,2026-06
IMR-3006600019-200201,"3006.60.00.19 - Contraceptive prep, based on hormones,o prod of 29.37/spermicides,in dosage,nes (Terminated 2011-12)",IM-3006600011-198801,1,3006.60.00.19,"Contraceptive preparation, based on hormones,other prod of 29.37/spermicides,in dosage,not elsewhere specified",2002-01,2011-12,succeeded,3006.60.00.10,2002-01,2011-12
IMR-3006600019-200201,"3006.60.00.19 - Contraceptive prep, based on hormones,o prod of 29.37/spermicides,in dosage,nes (Terminated 2011-12)",IM-3006600011-198801,2,3006.60.00.10,"Chem contraceptive preparation,based on hormone,other prod of 29.37/spermicides,in dosage,not elsewhere specified",2002-01,2011-12,succeeded,3006.60.00.00,2012-01,2016-12
IMR-3006600019-200201,"3006.60.00.19 - Contraceptive prep, based on hormones,o prod of 29.37/spermicides,in dosage,nes (Terminated 2011-12)",IM-3006600011-198801,3,3006.60.00.00,"Chem contraceptive preparations,based on hormones/other prod of No 29.37/spermicides",2002-01,2011-12,active,,2017-01,2026-06
IMR-3006600090-198801,"3006.60.00.90 - Contraceptive prep based on horm,on o prod of 29.37/spermicides,o/t in dos,nes (Terminated 2016-12)",IM-3006600011-198801,1,3006.60.00.90,"Contraceptive preparation, based on hormone,on other prod of 29.37/spermicides,other than in dosage,not elsewhere specified",1988-01,2001-12,succeeded,3006.60.00.00,1988-01,2016-12
IMR-3006600090-198801,"3006.60.00.90 - Contraceptive prep based on horm,on o prod of 29.37/spermicides,o/t in dos,nes (Terminated 2016-12)",IM-3006600011-198801,2,3006.60.00.00,"Chem contraceptive preparations,based on hormones/other prod of No 29.37/spermicides",1988-01,2001-12,active,,2017-01,2026-06
IMR-3006600090-200201,"3006.60.00.90 - Contraceptive prep, based on horm,on o prod of 29.37/spermicides,o/t in dos,nes (Terminated 2016-12)",IM-3006600011-198801,1,3006.60.00.90,"Contraceptive preparation, based on hormone,on other prod of 29.37/spermicides,other than in dosage,not elsewhere specified",2002-01,2016-12,succeeded,3006.60.00.00,2002-01,2016-12
IMR-3006600090-200201,"3006.60.00.90 - Contraceptive prep, based on horm,on o prod of 29.37/spermicides,o/t in dos,nes (Terminated 2016-12)",IM-3006600011-198801,2,3006.60.00.00,"Chem contraceptive preparations,based on hormones/other prod of No 29.37/spermicides",2002-01,2016-12,active,,2017-01,2026-06
IMR-3006701000-200201,"3006.70.10.00 - Chem/biolog prep,incl kits cont ancill mat f med diag;f insemination anml semen",IM-3006701000-200201,1,3006.70.10.00,"Chem/biolog preparation,incl kits containing ancill material for Medicaments diagnostic;for insemination animal semen",2002-01,2026-06,active,,2002-01,2026-06
IMR-3006709000-200201,"3006.70.90.00 - Gel prep f human/vet medicine as lub f parts of body f oper/examination,etc,nes",IM-3006709000-200201,1,3006.70.90.00,"Gel preparation for human/veterinary medicine as lub for parts of body for oper/examination,etc,not elsewhere specified",2002-01,2026-06,active,,2002-01,2026-06
IMR-3006801100-200207,"3006.80.11.00 - Waste pharm,chem/biolog prep,incl kit w ancill mat f med diag;f insem anml semen (Terminated 2006-12)",IM-3006801900-200201,1,3006.80.11.00,"Waste pharm,chem/biolog preparation,incl kit with ancill material for Medicaments diagnostic;for insem animal semen",2002-07,2006-12,succeeded,3006.92.00.00,2002-07,2006-12
IMR-3006801100-200207,"3006.80.11.00 - Waste pharm,chem/biolog prep,incl kit w ancill mat f med diag;f insem anml semen (Terminated 2006-12)",IM-3006801900-200201,2,3006.92.00.00,"Waste pharmaceuticals, not elsewhere specified",2002-07,2006-12,active,,2007-01,2026-06
IMR-3006801900-200201,"3006.80.19.00 - Waste of gel prep f human/vet med as lub f pts of body f oper/examin,etc,nes (Terminated 2006-12)",IM-3006801900-200201,1,3006.80.19.00,"Waste of gel preparation for human/veterinary Medicaments as lub for pts of body for oper/examin,etc,not elsewhere specified",2002-01,2006-12,succeeded,3006.92.00.00,2002-01,2006-12
IMR-3006801900-200201,"3006.80.19.00 - Waste of gel prep f human/vet med as lub f pts of body f oper/examin,etc,nes (Terminated 2006-12)",IM-3006801900-200201,2,3006.92.00.00,"Waste pharmaceuticals, not elsewhere specified",2002-01,2006-12,active,,2007-01,2026-06
IMR-3006809010-200201,3006.80.90.10 - Waste pharmaceuticals of the goods of heading 30.01 (Terminated 2006-12),IM-3006801900-200201,1,3006.80.90.10,Waste pharmaceuticals of the goods of heading 30.01,2002-01,2005-10,succeeded,3006.92.00.00,2002-01,2005-10
IMR-3006809010-200201,3006.80.90.10 - Waste pharmaceuticals of the goods of heading 30.01 (Terminated 2006-12),IM-3006801900-200201,2,3006.92.00.00,"Waste pharmaceuticals, not elsewhere specified",2002-01,2005-10,active,,2007-01,2026-06
IMR-3006809020-200407,3006.80.90.20 - Waste pharmaceuticals of the goods of heading 30.02 (Terminated 2006-12),IM-3006801900-200201,1,3006.80.90.20,Waste pharmaceuticals of the goods of heading 30.02,2004-07,2005-11,succeeded,3006.92.00.00,2004-07,2005-11
IMR-3006809020-200407,3006.80.90.20 - Waste pharmaceuticals of the goods of heading 30.02 (Terminated 2006-12),IM-3006801900-200201,2,3006.92.00.00,"Waste pharmaceuticals, not elsewhere specified",2004-07,2005-11,active,,2007-01,2026-06
IMR-3006809030-200202,3006.80.90.30 - Waste pharmaceuticals of the goods of heading 30.03 (Terminated 2006-12),IM-3006801900-200201,1,3006.80.90.30,Waste pharmaceuticals of the goods of heading 30.03,2002-02,2005-01,succeeded,3006.92.00.00,2002-02,2005-01
IMR-3006809030-200202,3006.80.90.30 - Waste pharmaceuticals of the goods of heading 30.03 (Terminated 2006-12),IM-3006801900-200201,2,3006.92.00.00,"Waste pharmaceuticals, not elsewhere specified",2002-02,2005-01,active,,2007-01,2026-06
IMR-3006809041-200306,3006.80.90.41 - Waste pharmaceuticals of the goods of subheadings 3004.10 to 3004.39 (Terminated 2006-12),IM-3006801900-200201,1,3006.80.90.41,Waste pharmaceuticals of the goods of subheadings 3004.10 to 3004.39,2003-06,2006-10,succeeded,3006.92.00.00,2003-06,2006-10
IMR-3006809041-200306,3006.80.90.41 - Waste pharmaceuticals of the goods of subheadings 3004.10 to 3004.39 (Terminated 2006-12),IM-3006801900-200201,2,3006.92.00.00,"Waste pharmaceuticals, not elsewhere specified",2003-06,2006-10,active,,2007-01,2026-06
